IWG1_NAMES,TIME,LATref,LONref,ALTref,GPS_GeoidHt.3,ALTPAft.d,AltRaft.1,GS.d,TAS.d,IAS.d,MACH.d,GSZref,THDGref,TRK.d,DA.d,PITCHref,ROLLref,SA.d,AA.d,TA.d,TD.c,TTMref,PS.c,PQ.c,PCAB.1,WS.d,WD.d,UWZ.d,none,none,none,none,FLID,MISSIONID,STORMID,AccZfilterI-GPS.1,AccZfilterI-GPS.2,ACCZref,AccZI-GPS.1,AccZI-GPS.2,AltBCADDU.1,ALTGA.d,AltGPS.1,AltGPS.2,AltGPS.3,AltGPS.4,AltI-GPS.1,AltI-GPS.2,ALTPA.d,AltRa.1,AltRa.2,AltRa1.c,AltRa2.c,ASfmrWS.1,ASfmrRainRate.1,ASfmrTB.1,ASfmrTB.2,ASfmrTB.3,ASfmrTB.4,ASfmrTB.5,ASfmrTB.6,COURSEcorr.d,DV.d,GPS_AltErr.3,GPS_AltErr.4,GSXref,GSYref,GPS_Quality.3,GPS_Quality.4,HT.d,HUM_ABS.d,HUM_REL.d,IASkt.d,LatGPS.1,LatGPS.2,LatGPS.3,LatGPS.4,LatI-GPS.1,LatI-GPS.2,LonGPS.1,LonGPS.2,LonGPS.3,LonGPS.4,LonI-GPS.1,LonI-GPS.2,MDSHOUR.1,MDSMINUTE.1,MDSSECOND.1,MR.d,PDALPHA.1,PDALPHA.2,PDBETA.1,PDBETA.2,PitchI-GPS.1,PitchI-GPS.2,PitchI-GPS.3,PitchI-GPS.4,PQALPHA.1,PQBETA.1,PQM.1,PQM.2,PQM.3,PQM.4,PSM.1,PSM.2,PSURF.d,PTM.1,RollI-GPS.1,RollI-GPS.2,RollI-GPS.3,RollI-GPS.4,SfmrRainRate.1,SfmrT.6,SfmrT.7,SfmrWS.1,SST.1,Salinity.1,TASkt.d,TDM.1,TDM.2,TDM.3,THdgI-GPS.1,THdgI-GPS.2,THdgI-GPS.3,THdgI-GPS.4,THETA.d,THETAE.d,THETAV.d,TRadD.1,TRadS.1,TRKdesired.d,TTM.1,TTM.2,TVIRT.d
IWG1,20200117T120759,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.75,,,,,,,,,,,,,,,,,,,4.73,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1_NAMES,TIME,LATref,LONref,ALTref,GPS_GeoidHt.3,ALTPAft.d,AltRaft.1,GS.d,TAS.d,IAS.d,MACH.d,GSZref,THDGref,TRK.d,DA.d,PITCHref,ROLLref,SA.d,AA.d,TA.d,TD.c,TTMref,PS.c,PQ.c,PCAB.1,WS.d,WD.d,UWZ.d,none,none,none,none,FLID,MISSIONID,STORMID,AccZfilterI-GPS.1,AccZfilterI-GPS.2,ACCZref,AccZI-GPS.1,AccZI-GPS.2,AltBCADDU.1,ALTGA.d,AltGPS.1,AltGPS.2,AltGPS.3,AltGPS.4,AltI-GPS.1,AltI-GPS.2,ALTPA.d,AltRa.1,AltRa.2,AltRa1.c,AltRa2.c,ASfmrWS.1,ASfmrRainRate.1,ASfmrTB.1,ASfmrTB.2,ASfmrTB.3,ASfmrTB.4,ASfmrTB.5,ASfmrTB.6,COURSEcorr.d,DV.d,GPS_AltErr.3,GPS_AltErr.4,GSXref,GSYref,GPS_Quality.3,GPS_Quality.4,HT.d,HUM_ABS.d,HUM_REL.d,IASkt.d,LatGPS.1,LatGPS.2,LatGPS.3,LatGPS.4,LatI-GPS.1,LatI-GPS.2,LonGPS.1,LonGPS.2,LonGPS.3,LonGPS.4,LonI-GPS.1,LonI-GPS.2,MDSHOUR.1,MDSMINUTE.1,MDSSECOND.1,MR.d,PDALPHA.1,PDALPHA.2,PDBETA.1,PDBETA.2,PitchI-GPS.1,PitchI-GPS.2,PitchI-GPS.3,PitchI-GPS.4,PQALPHA.1,PQBETA.1,PQM.1,PQM.2,PQM.3,PQM.4,PSM.1,PSM.2,PSURF.d,PTM.1,RollI-GPS.1,RollI-GPS.2,RollI-GPS.3,RollI-GPS.4,SfmrRainRate.1,SfmrT.6,SfmrT.7,SfmrWS.1,SST.1,Salinity.1,TASkt.d,TDM.1,TDM.2,TDM.3,THdgI-GPS.1,THdgI-GPS.2,THdgI-GPS.3,THdgI-GPS.4,THETA.d,THETAE.d,THETAV.d,TRadD.1,TRadS.1,TRKdesired.d,TTM.1,TTM.2,TVIRT.d
IWG1,20200117T120801,,,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.75,,,,,,,,,,,,,,,,,,,4.66,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120802,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.73,,,,,,,,,,,,,,,,,,,4.72,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120803,,,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.76,,,,,,,,,,,,,,,,,,,4.68,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120804,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.74,,,,,,,,,,,,,,,,,,,4.65,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120805,,,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.77,,,,,,,,,,,,,,,,,,,4.61,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120806,,,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.24,,,,,,,,,,,,,,,,,,,3.91,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.00,935.00,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120807,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.10,,,,,,,,,,,,,,,,,,,3.25,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120808,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.02,,,,,,,,,,,,,,,,,,,3.27,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120809,,,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.88,,,,,,,,,,,,,,,,,,,3.72,,,,8.10,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120810,,,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.91,,,,,,,,,,,,,,,,,,,3.47,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120811,,,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.84,,,,,,,,,,,,,,,,,,,3.58,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120812,,,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.78,,,,,,,,,,,,,,,,,,,3.04,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120813,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.95,,,,,,,,,,,,,,,,,,,2.98,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120814,,,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.13,,,,,,,,,,,,,,,,,,,3.07,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120815,,,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.10,,,,,,,,,,,,,,,,,,,2.95,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120816,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.98,,,,,,,,,,,,,,,,,,,2.93,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120817,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.99,,,,,,,,,,,,,,,,,,,3.05,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120818,,,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.05,,,,,,,,,,,,,,,,,,,3.26,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120819,,,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.18,,,,,,,,,,,,,,,,,,,3.21,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120820,,,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.12,,,,,,,,,,297.39,,,,,,,,,3.10,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120821,,,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.06,,,,,,,,,,,,297.51,,,,,,,3.10,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120822,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.01,,,,,,,,,,,,,,296.00,,,,,3.03,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120823,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.03,,,,,,,,,,,,,,,297.21,,,,3.01,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.00,935.00,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120824,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.01,,,,,,,,,,,294.76,,,,,,,,2.99,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120825,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.97,,,,,,,,,,,,297.96,,,,,,,2.97,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120826,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.96,,,,,,,,,,,,,,296.87,,,,,2.96,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120827,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.99,,,,,,,,,,296.50,,,,,,,,,2.94,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120828,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.96,,,,,,,,,,,,297.09,,,,,,,2.93,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120829,,,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.94,,,,,,,,,,,,,296.04,,,,,,2.98,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1_NAMES,TIME,LATref,LONref,ALTref,GPS_GeoidHt.3,ALTPAft.d,AltRaft.1,GS.d,TAS.d,IAS.d,MACH.d,GSZref,THDGref,TRK.d,DA.d,PITCHref,ROLLref,SA.d,AA.d,TA.d,TD.c,TTMref,PS.c,PQ.c,PCAB.1,WS.d,WD.d,UWZ.d,none,none,none,none,FLID,MISSIONID,STORMID,AccZfilterI-GPS.1,AccZfilterI-GPS.2,ACCZref,AccZI-GPS.1,AccZI-GPS.2,AltBCADDU.1,ALTGA.d,AltGPS.1,AltGPS.2,AltGPS.3,AltGPS.4,AltI-GPS.1,AltI-GPS.2,ALTPA.d,AltRa.1,AltRa.2,AltRa1.c,AltRa2.c,ASfmrWS.1,ASfmrRainRate.1,ASfmrTB.1,ASfmrTB.2,ASfmrTB.3,ASfmrTB.4,ASfmrTB.5,ASfmrTB.6,COURSEcorr.d,DV.d,GPS_AltErr.3,GPS_AltErr.4,GSXref,GSYref,GPS_Quality.3,GPS_Quality.4,HT.d,HUM_ABS.d,HUM_REL.d,IASkt.d,LatGPS.1,LatGPS.2,LatGPS.3,LatGPS.4,LatI-GPS.1,LatI-GPS.2,LonGPS.1,LonGPS.2,LonGPS.3,LonGPS.4,LonI-GPS.1,LonI-GPS.2,MDSHOUR.1,MDSMINUTE.1,MDSSECOND.1,MR.d,PDALPHA.1,PDALPHA.2,PDBETA.1,PDBETA.2,PitchI-GPS.1,PitchI-GPS.2,PitchI-GPS.3,PitchI-GPS.4,PQALPHA.1,PQBETA.1,PQM.1,PQM.2,PQM.3,PQM.4,PSM.1,PSM.2,PSURF.d,PTM.1,RollI-GPS.1,RollI-GPS.2,RollI-GPS.3,RollI-GPS.4,SfmrRainRate.1,SfmrT.6,SfmrT.7,SfmrWS.1,SST.1,Salinity.1,TASkt.d,TDM.1,TDM.2,TDM.3,THdgI-GPS.1,THdgI-GPS.2,THdgI-GPS.3,THdgI-GPS.4,THETA.d,THETAE.d,THETAV.d,TRadD.1,TRadS.1,TRKdesired.d,TTM.1,TTM.2,TVIRT.d
IWG1,20200117T120830,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.97,,,,,,,,,,,,,,,296.71,,,,3.12,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120831,,,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.95,,,,,,,,,,,295.21,,,,,,,,3.07,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120832,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.96,,,,,,,,,,,,,296.67,,,,,,3.04,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120833,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.09,,,,,,,,,,,,,,296.23,,,,,3.97,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120834,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.01,,,,,,,,,,296.97,,,,,,,,,4.08,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120835,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.04,,,,,,,,,,,,297.80,,,,,,,4.14,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120836,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.01,,,,,,,,,,,,,,295.46,,,,,4.07,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120837,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.02,,,,,,,,,,296.35,,,,,,,,,3.90,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120838,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.04,,,,,,,,,,,296.23,,,,,,,,3.88,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120839,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.05,,,,,,,,,,,,,296.61,,,,,,3.86,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120840,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.06,,,,,,,,,,,,,,,297.25,,,,3.85,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120841,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.08,,,,,,,,,,,296.30,,,,,,,,3.83,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.00,935.00,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120842,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.12,,,,,,,,,,,,297.42,,,,,,,3.82,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120843,,,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.15,,,,,,,,,,,,,,297.24,,,,,3.81,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120844,,,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.17,,,,,,,,,,295.51,,,,,,,,,3.90,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120845,,,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.22,,,,,,,,,,,296.00,,,,,,,,4.09,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120846,,,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,52.23,,,,,,,,,,,,,295.70,,,,,,4.13,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120847,,,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.62,,,,,,,,,,,,,,,298.12,,,,3.15,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120848,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.03,,,,,,,,,,,296.61,,,,,,,,3.25,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120849,,,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.78,,,,,,,,,,,,296.33,,,,,,,3.00,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120850,,,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.76,,,,,,,,,,,,,,296.87,,,,,2.99,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120851,,,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.72,,,,,,,,,,296.28,,,,,,,,,3.19,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120852,,,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.64,,,,,,,,,,,,297.38,,,,,,,3.06,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120853,,,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.59,,,,,,,,,,,,,,295.93,,,,,3.16,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120854,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,54.03,,,,,,,,,,,,,,,0.00,,,,3.47,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120855,,,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.52,,,,,,,,,,,296.43,,,,,,,,3.45,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120856,,,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.63,,,,,,,,,,,,,296.23,,,,,,3.09,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120857,,,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.64,,,,,,,,,,,,,,,298.22,,,,3.06,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120858,,,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.83,,,,,,,,,,295.95,,,,,,,,,2.96,,,,8.10,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.00,936.00,,,,,,,,,,,,,,,,,,,,
IWG1,20200117T120859,,,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200117I1,NONE NONE,NONE,,,,,,,,,,,53.72,,,,,,,,,,,,297.19,,,,,,,3.26,,,,9.00,,,,,,,,13.08,,,,,,-59.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
