AVAPS-LOG,UTC Date & Time,Session Time,Channel,Event or Error Message,Calling Context
AVAPS-LOG,2020-01-22 15:57:36.762Z,3232.307,6,Sounding files renamed
AVAPS-LOG,2020-01-22 15:57:37.540Z,3233.085,6,Sounding ENDED
AVAPS-LOG,2020-01-22 15:58:06.045Z,3261.589,1,Sonde 193430557 Launch Detect; Launch Time 2020-01-22 15:58:02.000; Dfile Name D20200122_155802.1
AVAPS-LOG,2020-01-22 15:58:06.045Z,3261.589,1,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 15:59:43.001Z,3358.546,4,Sounding START request
AVAPS-LOG,2020-01-22 15:59:43.302Z,3358.846,4,Sounding files created
AVAPS-LOG,2020-01-22 16:00:17.894Z,3393.438,4,Sounding frequency 404.20 selected by operator
AVAPS-LOG,2020-01-22 16:00:35.892Z,3411.437,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 16:00:36.376Z,3411.920,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 16:00:36.845Z,3412.389,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2020-01-22 16:00:36.845Z,3412.389,,Sonde 193050533 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2020-01-22 16:01:37.308Z,3472.852,4,Sonde 193050533 factory pressure error value is 0.000 mb
AVAPS-LOG,2020-01-22 16:01:39.188Z,3474.732,4,Sonde 193050533 Preview OK by operator
AVAPS-LOG,2020-01-22 16:01:51.094Z,3486.638,4,Sounding data collection started by operator
AVAPS-LOG,2020-01-22 16:02:01.045Z,3496.589,4,CHANNEL 4 READY for launch
AVAPS-LOG,2020-01-22 16:02:19.138Z,3514.682,7,Sounding STOP request
AVAPS-LOG,2020-01-22 16:02:22.156Z,3517.701,7,Sounding files closed
AVAPS-LOG,2020-01-22 16:02:22.160Z,3517.705,7,Sounding files renamed
AVAPS-LOG,2020-01-22 16:02:22.976Z,3518.521,7,Sounding ENDED
AVAPS-LOG,2020-01-22 16:03:07.295Z,3562.839,2,Sonde 192510296 Launch Detect; Launch Time 2020-01-22 16:03:03.196; Dfile Name D20200122_160303.2
AVAPS-LOG,2020-01-22 16:03:07.296Z,3562.840,2,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 16:06:16.786Z,3752.330,8,Sounding STOP request
AVAPS-LOG,2020-01-22 16:06:18.966Z,3754.510,8,Sounding files closed
AVAPS-LOG,2020-01-22 16:06:18.971Z,3754.515,8,Sounding files renamed
AVAPS-LOG,2020-01-22 16:06:19.759Z,3755.303,8,Sounding ENDED
AVAPS-LOG,2020-01-22 16:08:03.795Z,3859.339,3,Sonde 193430414 Launch Detect; Launch Time 2020-01-22 16:07:59.750; Dfile Name D20200122_160800.3
AVAPS-LOG,2020-01-22 16:08:03.795Z,3859.339,3,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 16:11:34.494Z,4070.039,1,Sounding STOP request
AVAPS-LOG,2020-01-22 16:11:36.575Z,4072.119,1,Sounding files closed
AVAPS-LOG,2020-01-22 16:11:36.579Z,4072.123,1,Sounding files renamed
AVAPS-LOG,2020-01-22 16:11:37.340Z,4072.884,1,Sounding ENDED
AVAPS-LOG,2020-01-22 16:13:01.545Z,4157.089,4,Sonde 193050533 Launch Detect; Launch Time 2020-01-22 16:12:57.500; Dfile Name D20200122_161258.4
AVAPS-LOG,2020-01-22 16:13:01.545Z,4157.089,4,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2020-01-22 16:19:23.121Z,4538.665,2,Sounding STOP request
AVAPS-LOG,2020-01-22 16:19:25.570Z,4541.114,2,Sounding files closed
AVAPS-LOG,2020-01-22 16:19:25.574Z,4541.118,2,Sounding files renamed
AVAPS-LOG,2020-01-22 16:19:26.306Z,4541.850,2,Sounding ENDED
AVAPS-LOG,2020-01-22 16:22:22.493Z,4718.038,3,Sounding STOP request
AVAPS-LOG,2020-01-22 16:22:25.435Z,4720.979,3,Sounding files closed
AVAPS-LOG,2020-01-22 16:22:25.449Z,4720.993,3,Sounding files renamed
AVAPS-LOG,2020-01-22 16:22:26.180Z,4721.724,3,Sounding ENDED
AVAPS-LOG,2020-01-22 16:26:50.695Z,4986.239,4,Sounding STOP request
AVAPS-LOG,2020-01-22 16:26:56.964Z,4992.508,4,Sounding files closed
